163 1.806002e+01 -1.156417e-03 2.146172e-01 1.819216e-05 1.975094e+01 1.800070e+01
164 1.809447e+01 -9.244866e-04 2.145893e-01 1.805492e-05 2.083469e+01 1.800071e+01
165 1.806571e+01 -1.122013e-03 2.145583e-01 1.791808e-05 1.613883e+01 1.800072e+01
166 1.814209e+01 -6.073008e-04 2.145241e-01 1.778167e-05 2.396662e+01 1.800073e+01
167 1.817184e+01 -4.114495e-04 2.144865e-01 1.764570e-05 2.052732e+01 1.800074e+01
168 1.810849e+01 -8.443539e-04 2.144455e-01 1.751020e-05 1.359740e+01 1.800075e+01
169 1.815670e+01 -5.229969e-04 2.144009e-01 1.737518e-05 2.188955e+01 1.800076e+01
170 1.815488e+01 -5.403213e-04 2.143526e-01 1.724066e-05 1.818053e+01 1.800076e+01
171 1.814885e+01 -5.855507e-04 2.143006e-01 1.710664e-05 1.786635e+01 1.800077e+01
172 1.812794e+01 -7.300035e-04 2.142449e-01 1.697316e-05 1.675123e+01 1.800078e+01
173 1.817584e+01 -4.132172e-04 2.141852e-01 1.684021e-05 2.187998e+01 1.800079e+01
174 1.813809e+01 -6.704980e-04 2.141216e-01 1.670783e-05 1.550644e+01 1.800080e+01
175 1.812257e+01 -7.774498e-04 2.140541e-01 1.657601e-05 1.714741e+01 1.800081e+01
176 1.815006e+01 -5.974147e-04 2.139824e-01 1.644478e-05 2.035512e+01 1.800082e+01
177 1.814679e+01 -6.229481e-04 2.139067e-01 1.631415e-05 1.806965e+01 1.800083e+01
178 1.822987e+01 -7.623975e-05 2.138269e-01 1.618412e-05 2.452876e+01 1.800084e+01
179 1.815446e+01 -5.819260e-04 2.137428e-01 1.605472e-05 1.271103e+01 1.800085e+01
180 1.813432e+01 -7.184863e-04 2.136546e-01 1.592595e-05 1.680843e+01 1.800086e+01
181 1.815235e+01 -6.024277e-04 2.135621e-01 1.579783e-05 1.965706e+01 1.800087e+01
182 1.807474e+01 -1.115777e-03 2.134654e-01 1.567036e-05 1.249856e+01 1.800088e+01
183 1.798631e+01 -1.695576e-03 2.133644e-01 1.554356e-05 1.164307e+01 1.800089e+01
184 1.792960e+01 -2.062643e-03 2.132590e-01 1.541743e-05 1.397309e+01 1.800090e+01
185 1.794189e+01 -1.975877e-03 2.131494e-01 1.529199e-05 1.911985e+01 1.800090e+01
186 1.792974e+01 -2.049018e-03 2.130354e-01 1.516725e-05 1.729085e+01 1.800091e+01
187 1.793229e+01 -2.025874e-03 2.129172e-01 1.504321e-05 1.838797e+01 1.800092e+01
188 1.785296e+01 -2.534030e-03 2.127946e-01 1.491987e-05 1.223176e+01 1.800093e+01
189 1.778923e+01 -2.936655e-03 2.126676e-01 1.479726e-05 1.335939e+01 1.800094e+01
